customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
3151,Miles Reed,miles.reed3151@example.com,Japan,2025-03-12,Standard,645.68
3152,Jade Pike,jade.pike3152@example.com,France,2022-09-17,Premium,616.79
3153,Mia Nash,mia.nash3153@example.com,India,2024-01-05,Standard,645.79
3154,Nico Gray,nico.gray3154@example.com,France,2023-01-18,Standard,548.25
3155,Ava Frost,ava.frost3155@example.com,France,2022-01-12,Basic,187.31
3156,Leo Zane,leo.zane3156@example.com,United States,2024-08-02,Standard,523.44
3157,Nora Bell,nora.bell3157@example.com,Spain,2024-08-01,Standard,687.87
3158,Chloe Frost,chloe.frost3158@example.com,India,2022-10-10,Basic,159.99
3159,Caleb Pike,caleb.pike3159@example.com,India,2022-07-17,Standard,760.16
3160,Felix Snow,felix.snow3160@example.com,France,2023-07-29,Basic,30.11
3161,Asher Kerr,asher.kerr3161@example.com,Netherlands,2024-06-11,Standard,399.00
3162,Ethan Reed,ethan.reed3162@example.com,Spain,2023-11-16,Standard,721.38
3163,Sadie Quinn,sadie.quinn3163@example.com,Japan,2023-06-26,Standard,530.30
3164,Ruby Zane,ruby.zane3164@example.com,Japan,2023-12-11,Standard,434.89
3165,Leo York,leo.york3165@example.com,United States,2024-06-10,Basic,165.73
3166,Zoe Hart,zoe.hart3166@example.com,United States,2024-01-22,Basic,162.83
3167,Wren Hart,wren.hart3167@example.com,United States,2026-02-12,Basic,16.31
3168,Mia Gray,mia.gray3168@example.com,Netherlands,2023-12-02,Standard,587.40
3169,Ruby Brooks,ruby.brooks3169@example.com,United States,2022-10-06,Standard,414.96
3170,Nico West,nico.west3170@example.com,United States,2022-11-30,Standard,783.99
3171,Asher Lane,asher.lane3171@example.com,Brazil,2023-07-28,Basic,1.65
3172,Noah Quinn,noah.quinn3172@example.com,Australia,2026-07-31,Standard,727.26
3173,Ethan Reed,ethan.reed3173@example.com,India,2023-05-08,Basic,29.52
3174,Zoe Shaw,zoe.shaw3174@example.com,Spain,2025-01-15,Premium,4667.25
3175,Mila Moss,mila.moss3175@example.com,United States,2026-05-30,Premium,2342.51
3176,Theo Gray,theo.gray3176@example.com,Spain,2022-07-07,Basic,38.06
3177,Sadie Moss,sadie.moss3177@example.com,Australia,2024-08-07,Basic,35.78
3178,Wren Hale,wren.hale3178@example.com,United States,2022-06-15,Premium,4419.21
3179,Jade Brooks,jade.brooks3179@example.com,United States,2026-08-01,Basic,144.37
3180,Noah Tate,noah.tate3180@example.com,United States,2022-03-09,Standard,656.04
3181,Mia Snow,mia.snow3181@example.com,United Kingdom,2022-01-31,Standard,56.03
3182,Jonah Drew,jonah.drew3182@example.com,Japan,2025-08-31,Basic,28.38
3183,Jade Bell,jade.bell3183@example.com,United Kingdom,2025-12-27,Standard,478.90
3184,Iris Frost,iris.frost3184@example.com,Australia,2026-06-22,Standard,793.81
3185,Lila Vale,lila.vale3185@example.com,France,2023-03-13,Standard,590.18
3186,Leo Nash,leo.nash3186@example.com,United States,2024-08-25,Standard,201.47
3187,Miles Tate,miles.tate3187@example.com,Spain,2026-06-13,Basic,168.64
3188,Arlo Nash,arlo.nash3188@example.com,United States,2023-09-29,Basic,176.42
3189,Mia Blair,mia.blair3189@example.com,India,2022-05-25,Basic,11.63
3190,Ruby Lane,ruby.lane3190@example.com,United Kingdom,2025-02-23,Premium,3981.20
3191,Asher Pike,asher.pike3191@example.com,United States,2024-08-17,Standard,438.98
3192,Ivy Young,ivy.young3192@example.com,India,2024-06-15,Basic,83.89
3193,Lila Park,lila.park3193@example.com,United States,2022-11-07,Basic,137.84
3194,Lila Brooks,lila.brooks3194@example.com,United States,2025-01-22,Standard,620.71
3195,Noah Lang,noah.lang3195@example.com,United States,2025-01-27,Standard,337.08
3196,Iris Drew,iris.drew3196@example.com,Netherlands,2024-10-27,Basic,63.97
3197,Theo Frost,theo.frost3197@example.com,United Kingdom,2023-04-12,Basic,125.37
3198,Arlo Snow,arlo.snow3198@example.com,Spain,2023-09-03,Basic,133.00
3199,Arlo Nash,arlo.nash3199@example.com,United Kingdom,2022-04-19,Standard,633.94
3200,Wren Vale,wren.vale3200@example.com,India,2024-03-16,Basic,117.99
3201,Chloe Finn,chloe.finn3201@example.com,United States,2024-03-24,Standard,259.00
3202,Ivy Dunn,ivy.dunn3202@example.com,Japan,2025-05-01,Standard,94.58
3203,Theo Zane,theo.zane3203@example.com,India,2022-08-08,Standard,105.71
3204,Jonah Gray,jonah.gray3204@example.com,India,2025-09-26,Basic,196.63
3205,Liam Young,liam.young3205@example.com,Spain,2022-07-25,Standard,656.46
3206,Mila Bell,mila.bell3206@example.com,United States,2025-11-07,Basic,6.25
3207,Zoe Lane,zoe.lane3207@example.com,India,2024-06-30,Basic,127.48
3208,Noah Hale,noah.hale3208@example.com,United States,2022-02-18,Basic,133.07
3209,Iris Finn,iris.finn3209@example.com,United States,2026-08-02,Standard,401.33
3210,Iris Quinn,iris.quinn3210@example.com,Mexico,2022-06-19,Basic,44.31
3211,Ethan Vale,ethan.vale3211@example.com,India,2025-03-04,Basic,117.09
3212,Nico Brooks,nico.brooks3212@example.com,Brazil,2026-04-05,Premium,4759.60
3213,Iris Zane,iris.zane3213@example.com,United Kingdom,2023-11-22,Premium,1625.11
3214,Nico Lang,nico.lang3214@example.com,Netherlands,2023-12-12,Basic,192.74
3215,Ruby Vale,ruby.vale3215@example.com,Australia,2022-03-07,Standard,624.17
3216,Caleb Brooks,caleb.brooks3216@example.com,Germany,2026-04-16,Basic,145.14
3217,Iris Blair,iris.blair3217@example.com,Germany,2025-02-01,Basic,16.22
3218,Arlo Moss,arlo.moss3218@example.com,France,2024-01-20,Basic,9.19
3219,Arlo Cole,arlo.cole3219@example.com,Japan,2022-04-09,Basic,3.18
3220,Ella Frost,ella.frost3220@example.com,Australia,2023-09-15,Basic,3.99
3221,Ivy Kerr,ivy.kerr3221@example.com,United States,2023-07-23,Basic,114.10
3222,Zoe Brooks,zoe.brooks3222@example.com,Canada,2024-11-03,Basic,93.13
3223,Mia Quinn,mia.quinn3223@example.com,Australia,2022-07-12,Standard,340.16
3224,Piper Lane,piper.lane3224@example.com,Australia,2022-12-23,Basic,178.73
3225,Leo Moss,leo.moss3225@example.com,United States,2024-02-05,Basic,185.82
3226,Nora Nash,nora.nash3226@example.com,Canada,2022-03-10,Premium,811.03
3227,Miles York,miles.york3227@example.com,France,2025-08-12,Standard,75.19
3228,Ella Dunn,ella.dunn3228@example.com,Netherlands,2026-08-16,Standard,767.61
3229,Noah Quinn,noah.quinn3229@example.com,India,2024-09-04,Standard,394.41
3230,Noah Park,noah.park3230@example.com,United States,2024-09-07,Basic,164.15
3231,Ruby Kerr,ruby.kerr3231@example.com,India,2023-03-23,Basic,63.51
3232,Sadie West,sadie.west3232@example.com,France,2024-02-07,Standard,344.94
3233,Ava Hart,ava.hart3233@example.com,Canada,2026-04-03,Standard,256.01
3234,Nora Lane,nora.lane3234@example.com,United States,2023-12-14,Premium,4843.42
3235,Ava Quinn,ava.quinn3235@example.com,Mexico,2023-10-04,Standard,384.36
3236,Zoe Young,zoe.young3236@example.com,United Kingdom,2024-07-29,Standard,754.16
3237,Ruby Reed,ruby.reed3237@example.com,Australia,2025-09-16,Standard,245.88
3238,Owen Snow,owen.snow3238@example.com,United Kingdom,2022-07-15,Standard,141.41
3239,Ava Lang,ava.lang3239@example.com,France,2025-08-10,Basic,138.20
3240,Wren Hale,wren.hale3240@example.com,United States,2025-07-28,Premium,4507.16
3241,Theo Cruz,theo.cruz3241@example.com,Germany,2023-05-13,Basic,4.56
3242,Zoe Young,zoe.young3242@example.com,United States,2024-03-15,Basic,145.51
3243,Owen Snow,owen.snow3243@example.com,Netherlands,2023-07-31,Standard,488.45
3244,Arlo Zane,arlo.zane3244@example.com,India,2025-02-26,Standard,779.39
3245,Silas Cruz,silas.cruz3245@example.com,Brazil,2023-01-17,Standard,164.98
3246,Ethan Dunn,ethan.dunn3246@example.com,India,2023-10-01,Basic,54.88
3247,Ella Brooks,ella.brooks3247@example.com,Japan,2024-05-08,Standard,284.85
3248,Silas Hart,silas.hart3248@example.com,United States,2024-01-28,Basic,115.90
3249,Lila Reed,lila.reed3249@example.com,Germany,2024-08-06,Premium,629.31
3250,Iris Finn,iris.finn3250@example.com,Netherlands,2022-08-23,Standard,169.05
3251,Silas Moss,silas.moss3251@example.com,United States,2026-03-20,Basic,180.46
3252,Ava Reed,ava.reed3252@example.com,India,2022-12-11,Standard,179.72
3253,Piper Snow,piper.snow3253@example.com,Australia,2022-05-19,Standard,512.12
3254,Arlo Zane,arlo.zane3254@example.com,United States,2025-03-19,Standard,690.72
3255,Hugo Hart,hugo.hart3255@example.com,France,2024-06-07,Basic,34.87
3256,Mila Walsh,mila.walsh3256@example.com,United States,2024-01-31,Standard,485.57
3257,Theo Cruz,theo.cruz3257@example.com,France,2023-10-03,Premium,3483.06
3258,Hugo Vale,hugo.vale3258@example.com,Germany,2025-12-12,Basic,30.86
3259,Ella Cruz,ella.cruz3259@example.com,India,2026-03-17,Standard,495.21
3260,Arlo Cole,arlo.cole3260@example.com,India,2025-12-03,Standard,333.04
3261,Mia Cruz,mia.cruz3261@example.com,France,2022-11-13,Basic,166.63
3262,Arlo Dunn,arlo.dunn3262@example.com,United States,2024-11-08,Standard,411.90
3263,Nora Young,nora.young3263@example.com,United States,2022-07-16,Standard,723.59
3264,Zoe Reed,zoe.reed3264@example.com,Germany,2022-01-03,Basic,17.68
3265,Ethan Cruz,ethan.cruz3265@example.com,United Kingdom,2022-09-19,Standard,349.68
3266,Zoe Hale,zoe.hale3266@example.com,United States,2022-07-01,Basic,90.90
3267,Ruby York,ruby.york3267@example.com,Australia,2026-02-06,Basic,43.14
3268,Arlo Lang,arlo.lang3268@example.com,India,2022-05-16,Basic,138.10
3269,Leo Dunn,leo.dunn3269@example.com,United States,2022-01-21,Standard,215.84
3270,Hugo Gray,hugo.gray3270@example.com,United States,2025-07-22,Basic,68.11
3271,Noah Drew,noah.drew3271@example.com,India,2023-03-25,Basic,42.99
3272,Zoe Kerr,zoe.kerr3272@example.com,United Kingdom,2022-09-18,Standard,185.31
3273,Owen Moss,owen.moss3273@example.com,United States,2026-05-10,Basic,42.80
3274,Lila Quinn,lila.quinn3274@example.com,Brazil,2024-04-13,Standard,382.22
3275,Ella Blair,ella.blair3275@example.com,Mexico,2022-04-28,Premium,2305.82
3276,Iris Snow,iris.snow3276@example.com,Netherlands,2024-06-20,Standard,648.89
3277,Chloe Moss,chloe.moss3277@example.com,France,2025-06-05,Standard,754.20
3278,Owen Nash,owen.nash3278@example.com,India,2025-08-27,Basic,53.05
3279,Asher Quinn,asher.quinn3279@example.com,Brazil,2025-11-05,Standard,147.02
3280,Jonah Frost,jonah.frost3280@example.com,France,2022-11-22,Standard,745.84
3281,Ivy Walsh,ivy.walsh3281@example.com,United States,2023-05-23,Basic,177.34
3282,Wren Drew,wren.drew3282@example.com,Canada,2022-11-29,Premium,1290.81
3283,Sadie Quinn,sadie.quinn3283@example.com,United States,2022-08-31,Basic,137.55
3284,Jonah Hart,jonah.hart3284@example.com,United Kingdom,2025-02-15,Standard,533.09
3285,Wren Shaw,wren.shaw3285@example.com,Netherlands,2024-08-01,Basic,13.29
3286,Ella Cole,ella.cole3286@example.com,Netherlands,2022-06-22,Basic,186.88
3287,Lila Snow,lila.snow3287@example.com,United Kingdom,2023-09-13,Standard,426.09
3288,Mila Park,mila.park3288@example.com,United Kingdom,2022-03-16,Basic,144.49
3289,Miles Pike,miles.pike3289@example.com,India,2025-05-23,Basic,61.78
3290,Iris Cole,iris.cole3290@example.com,United Kingdom,2023-09-12,Standard,544.04
3291,Ethan Vale,ethan.vale3291@example.com,Japan,2024-02-29,Standard,226.54
3292,Miles Young,miles.young3292@example.com,United States,2026-09-12,Basic,83.79
3293,Ivy Snow,ivy.snow3293@example.com,United States,2026-08-25,Standard,500.26
3294,Piper Cruz,piper.cruz3294@example.com,United States,2022-11-06,Basic,33.23
3295,Felix Bell,felix.bell3295@example.com,Australia,2022-03-22,Basic,174.91
3296,Hugo York,hugo.york3296@example.com,France,2025-11-08,Basic,32.14
3297,Hugo Finn,hugo.finn3297@example.com,United States,2023-05-07,Basic,101.95
3298,Arlo Tate,arlo.tate3298@example.com,Australia,2025-03-15,Basic,124.60
3299,Ruby Cole,ruby.cole3299@example.com,United Kingdom,2023-05-06,Standard,225.60
3300,Hugo Frost,hugo.frost3300@example.com,Mexico,2023-01-18,Basic,119.81
3301,Felix Brooks,felix.brooks3301@example.com,United States,2023-05-18,Standard,391.75
3302,Ivy Tate,ivy.tate3302@example.com,India,2022-06-08,Premium,912.53
3303,Iris Tate,iris.tate3303@example.com,Australia,2024-10-19,Standard,581.71
3304,Ava Moss,ava.moss3304@example.com,United States,2024-08-14,Basic,127.92
3305,Arlo Kerr,arlo.kerr3305@example.com,United States,2023-11-09,Standard,644.45
3306,Ella Dunn,ella.dunn3306@example.com,India,2023-07-04,Basic,109.93
3307,Ivy Moss,ivy.moss3307@example.com,Canada,2025-03-01,Basic,154.72
3308,Nico Drew,nico.drew3308@example.com,Netherlands,2025-05-02,Standard,709.01
3309,Ella Snow,ella.snow3309@example.com,United States,2023-07-29,Premium,1163.08
3310,Mia Reed,mia.reed3310@example.com,United Kingdom,2025-01-01,Standard,60.38
3311,Sadie Lane,sadie.lane3311@example.com,Netherlands,2023-09-20,Basic,166.47
3312,Mia Tate,mia.tate3312@example.com,India,2025-05-05,Standard,236.90
3313,Nora Snow,nora.snow3313@example.com,France,2024-03-24,Basic,98.98
3314,Nico Vale,nico.vale3314@example.com,Brazil,2023-05-06,Standard,67.75
3315,Chloe West,chloe.west3315@example.com,United States,2024-01-24,Basic,192.84
3316,Liam Drew,liam.drew3316@example.com,United States,2026-07-25,Standard,424.75
3317,Noah Hale,noah.hale3317@example.com,Australia,2025-04-10,Basic,64.03
3318,Owen Snow,owen.snow3318@example.com,Spain,2026-07-31,Basic,38.12
3319,Caleb Park,caleb.park3319@example.com,United Kingdom,2026-01-11,Standard,123.18
3320,Chloe Dunn,chloe.dunn3320@example.com,Australia,2024-07-26,Standard,346.22
3321,Liam Zane,liam.zane3321@example.com,United States,2024-12-29,Basic,39.97
3322,Jonah Bell,jonah.bell3322@example.com,Netherlands,2022-10-18,Basic,39.40
3323,Mia Moss,mia.moss3323@example.com,Canada,2025-02-14,Basic,92.02
3324,Nora Reed,nora.reed3324@example.com,Japan,2025-09-09,Standard,416.16
3325,Hugo Young,hugo.young3325@example.com,Brazil,2024-11-01,Standard,653.78
3326,Ruby Drew,ruby.drew3326@example.com,Australia,2025-10-22,Basic,163.20
3327,Noah Walsh,noah.walsh3327@example.com,Australia,2022-12-02,Standard,83.18
3328,Iris Bell,iris.bell3328@example.com,United Kingdom,2026-02-28,Standard,243.44
3329,Owen Young,owen.young3329@example.com,Canada,2025-03-28,Standard,613.57
3330,Ella Hale,ella.hale3330@example.com,United States,2024-08-16,Standard,54.46
3331,Liam Drew,liam.drew3331@example.com,Australia,2022-04-06,Basic,117.01
3332,Wren Nash,wren.nash3332@example.com,Netherlands,2022-05-09,Basic,8.05
3333,Arlo Zane,arlo.zane3333@example.com,Australia,2025-09-10,Standard,109.80
3334,Noah Hart,noah.hart3334@example.com,Germany,2025-10-29,Basic,58.38
3335,Hugo Nash,hugo.nash3335@example.com,United States,2024-08-06,Premium,3973.76
3336,Nico Blair,nico.blair3336@example.com,United States,2023-09-09,Premium,1688.60
3337,Sadie Kerr,sadie.kerr3337@example.com,India,2023-03-22,Basic,130.41
3338,Lila Snow,lila.snow3338@example.com,United States,2022-12-03,Standard,95.98
3339,Ivy Walsh,ivy.walsh3339@example.com,Australia,2023-12-20,Standard,252.07
3340,Lila Park,lila.park3340@example.com,Netherlands,2022-02-24,Standard,294.43
3341,Sadie Lang,sadie.lang3341@example.com,Germany,2023-05-20,Standard,500.84
3342,Zoe Lang,zoe.lang3342@example.com,Australia,2026-08-22,Standard,329.45
3343,Arlo Cole,arlo.cole3343@example.com,United States,2025-11-20,Standard,630.24
3344,Owen Kerr,owen.kerr3344@example.com,Brazil,2025-05-20,Standard,278.46
3345,Ava Frost,ava.frost3345@example.com,Germany,2025-11-21,Standard,341.05
3346,Silas Moss,silas.moss3346@example.com,United States,2024-05-24,Standard,164.17
3347,Lila Moss,lila.moss3347@example.com,Germany,2022-07-07,Basic,16.04
3348,Theo Vale,theo.vale3348@example.com,United States,2025-05-28,Premium,3110.08
3349,Silas Walsh,silas.walsh3349@example.com,Japan,2026-08-27,Basic,65.50
3350,Ella Brooks,ella.brooks3350@example.com,Germany,2022-11-16,Premium,2578.41
3351,Liam Moss,liam.moss3351@example.com,Spain,2025-02-07,Standard,341.32
3352,Jade Cruz,jade.cruz3352@example.com,Australia,2023-01-10,Basic,29.37
3353,Nico York,nico.york3353@example.com,Japan,2024-06-09,Basic,85.89
3354,Theo West,theo.west3354@example.com,Canada,2023-02-15,Standard,475.08
3355,Chloe Park,chloe.park3355@example.com,United States,2023-03-20,Standard,250.23
3356,Zoe Reed,zoe.reed3356@example.com,Germany,2025-07-23,Basic,34.77
3357,Mila Finn,mila.finn3357@example.com,Mexico,2023-12-10,Standard,784.28
3358,Felix West,felix.west3358@example.com,United States,2026-07-29,Basic,60.33
3359,Ethan Lang,ethan.lang3359@example.com,Canada,2024-02-12,Basic,59.97
3360,Wren Young,wren.young3360@example.com,Mexico,2023-03-09,Standard,537.05
3361,Piper Brooks,piper.brooks3361@example.com,United States,2025-07-25,Basic,156.88
3362,Nico Snow,nico.snow3362@example.com,Brazil,2022-08-23,Standard,746.74
3363,Noah Drew,noah.drew3363@example.com,Japan,2023-07-19,Standard,187.02
3364,Wren Cole,wren.cole3364@example.com,Australia,2023-04-15,Premium,4991.95
3365,Theo Frost,theo.frost3365@example.com,Australia,2023-10-26,Basic,48.65
3366,Ava Young,ava.young3366@example.com,United States,2024-02-29,Basic,57.18
3367,Ella Hale,ella.hale3367@example.com,India,2025-09-21,Premium,2593.46
3368,Owen Dunn,owen.dunn3368@example.com,Germany,2024-01-19,Basic,126.52
3369,Mia Lane,mia.lane3369@example.com,Japan,2022-04-03,Basic,118.46
3370,Nora Drew,nora.drew3370@example.com,Japan,2025-07-06,Standard,138.20
3371,Leo Quinn,leo.quinn3371@example.com,India,2022-05-28,Standard,151.57
3372,Sadie Park,sadie.park3372@example.com,United Kingdom,2024-05-27,Basic,89.00
3373,Ava Dunn,ava.dunn3373@example.com,United States,2026-01-16,Basic,123.19
3374,Sadie Blair,sadie.blair3374@example.com,Canada,2024-10-14,Standard,518.91
3375,Silas Reed,silas.reed3375@example.com,Japan,2026-07-20,Premium,1218.73
3376,Ava Drew,ava.drew3376@example.com,Mexico,2025-09-27,Standard,69.54
3377,Mia Finn,mia.finn3377@example.com,Germany,2022-10-06,Basic,29.42
3378,Zoe Frost,zoe.frost3378@example.com,United States,2023-05-14,Premium,4442.10
3379,Iris Shaw,iris.shaw3379@example.com,Australia,2026-09-14,Basic,174.31
3380,Sadie Gray,sadie.gray3380@example.com,United States,2024-12-07,Standard,672.02
3381,Ivy Quinn,ivy.quinn3381@example.com,Germany,2024-09-17,Standard,353.20
3382,Mia Snow,mia.snow3382@example.com,India,2022-09-28,Standard,623.89
3383,Piper Pike,piper.pike3383@example.com,United States,2023-11-26,Basic,188.99
3384,Lila Cruz,lila.cruz3384@example.com,Australia,2024-05-10,Standard,511.91
3385,Owen Tate,owen.tate3385@example.com,United States,2025-07-16,Standard,799.29
3386,Jade Zane,jade.zane3386@example.com,United Kingdom,2022-08-25,Basic,197.46
3387,Mia Gray,mia.gray3387@example.com,United Kingdom,2023-01-21,Basic,10.11
3388,Lila Hale,lila.hale3388@example.com,France,2023-11-17,Basic,59.53
3389,Owen Walsh,owen.walsh3389@example.com,United States,2025-04-15,Standard,140.77
3390,Leo Tate,leo.tate3390@example.com,United Kingdom,2026-07-12,Premium,2482.52
3391,Ruby Frost,ruby.frost3391@example.com,Canada,2023-08-05,Standard,679.06
3392,Ava Kerr,ava.kerr3392@example.com,United States,2025-02-23,Premium,2934.09
3393,Ella Frost,ella.frost3393@example.com,Australia,2024-06-10,Standard,700.65
3394,Ella Frost,ella.frost3394@example.com,France,2023-09-26,Standard,166.68
3395,Miles Tate,miles.tate3395@example.com,Brazil,2024-05-23,Standard,94.26
3396,Ruby West,ruby.west3396@example.com,United States,2023-05-16,Standard,512.68
3397,Nora Kerr,nora.kerr3397@example.com,United States,2025-04-20,Standard,556.09
3398,Ruby Dunn,ruby.dunn3398@example.com,United States,2024-08-09,Standard,628.52
3399,Mia Walsh,mia.walsh3399@example.com,France,2024-01-04,Basic,45.00
